codigo_distrito,distrito,codigo_concelho,concelho,codigo_freguesia,freguesia,eleitores
3,Braga,308,Guimarães,30842,Prazins (Santa Eufémia),43969
3,Braga,308,Guimarães,30850,Selho (São Cristóvão),36546
3,Braga,308,Guimarães,30854,Selho (São Jorge),19820
3,Braga,308,Guimarães,30857,Candoso (São Martinho),43675
3,Braga,308,Guimarães,30858,Sande (São Martinho),6988
3,Braga,308,Guimarães,30865,São Torcato,9000
3,Braga,308,Guimarães,30866,Serzedelo,17532
3,Braga,308,Guimarães,30868,Silvares,7764
3,Braga,308,Guimarães,30871,Urgezes,7214
3,Braga,308,Guimarães,30875,União das freguesias de Abação e Gémeos,48855
3,Braga,308,Guimarães,30876,"União das freguesias de Airão Santa Maria, Airão São João e Vermil",36456
3,Braga,308,Guimarães,30877,União das freguesias de Arosa e Castelões,10387
3,Braga,308,Guimarães,30878,União das freguesias de Atães e Rendufe,18048
3,Braga,308,Guimarães,30879,União das freguesias de Briteiros Santo Estêvão e Donim,18665
3,Braga,308,Guimarães,30880,União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia,39838
3,Braga,308,Guimarães,30881,União das freguesias de Candoso São Tiago e Mascotelos,14003
3,Braga,308,Guimarães,30882,União das freguesias de Conde e Gandarela,47229
3,Braga,308,Guimarães,30883,"União das freguesias de Leitões, Oleiros e Figueiredo",22671
3,Braga,308,Guimarães,30884,"União das freguesias de Oliveira, São Paio e São Sebastião",13542
3,Braga,308,Guimarães,30885,União das freguesias de Prazins Santo Tirso e Corvite,45255
3,Braga,308,Guimarães,30886,União das freguesias de Sande São Lourenço e Balazar,41765
3,Braga,308,Guimarães,30887,União das freguesias de Sande Vila Nova e Sande São Clemente,17500
3,Braga,308,Guimarães,30888,União das freguesias de Selho São Lourenço e Gominhães,33322
3,Braga,308,Guimarães,30889,União das freguesias de Serzedo e Calvos,32216
3,Braga,308,Guimarães,30890,"União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar",16657
3,Braga,308,Guimarães,30891,União das freguesias de Tabuadelo e São Faustino,3529
3,Braga,309,Póvoa de Lanhoso,30906,Covelas,6248
3,Braga,309,Póvoa de Lanhoso,30908,Ferreiros,41768
3,Braga,309,Póvoa de Lanhoso,30912,Galegos,27959
3,Braga,309,Póvoa de Lanhoso,30913,Garfe,18332
3,Braga,309,Póvoa de Lanhoso,30914,Geraz do Minho,3089
3,Braga,309,Póvoa de Lanhoso,30915,Lanhoso,432
3,Braga,309,Póvoa de Lanhoso,30917,Monsul,22059
3,Braga,309,Póvoa de Lanhoso,30919,Póvoa de Lanhoso (Nossa Senhora do Amparo),8773
3,Braga,309,Póvoa de Lanhoso,30921,Rendufinho,41953
3,Braga,309,Póvoa de Lanhoso,30922,Santo Emilião,17367
3,Braga,309,Póvoa de Lanhoso,30923,São João de Rei,10789
3,Braga,309,Póvoa de Lanhoso,30924,Serzedelo,48777
3,Braga,309,Póvoa de Lanhoso,30925,Sobradelo da Goma,29156
3,Braga,309,Póvoa de Lanhoso,30926,Taíde,36354
3,Braga,309,Póvoa de Lanhoso,30927,Travassos,46446
3,Braga,309,Póvoa de Lanhoso,30929,Vilela,28228
3,Braga,309,Póvoa de Lanhoso,30930,União das freguesias de Águas Santas e Moure,36959
3,Braga,309,Póvoa de Lanhoso,30931,União das freguesias de Calvos e Frades,833
3,Braga,309,Póvoa de Lanhoso,30932,União das freguesias de Campos e Louredo,7531
3,Braga,309,Póvoa de Lanhoso,30933,União das freguesias de Esperança e Brunhais,5131
3,Braga,309,Póvoa de Lanhoso,30934,União das freguesias de Fonte Arcada e Oliveira,45486
3,Braga,309,Póvoa de Lanhoso,30935,"União das freguesias de Verim, Friande e Ajude",9968
3,Braga,310,Terras de Bouro,31001,Balança,35955
3,Braga,310,Terras de Bouro,31003,Campo do Gerês,2561
3,Braga,310,Terras de Bouro,31004,Carvalheira,24396
3,Braga,310,Terras de Bouro,31008,Covide,38375
3,Braga,310,Terras de Bouro,31009,Gondoriz,36410
3,Braga,310,Terras de Bouro,31010,Moimenta,9905
3,Braga,310,Terras de Bouro,31012,Ribeira,28366
3,Braga,310,Terras de Bouro,31013,Rio Caldo,8552
3,Braga,310,Terras de Bouro,31014,Souto,2941
3,Braga,310,Terras de Bouro,31015,Valdosende,20402
3,Braga,310,Terras de Bouro,31017,Vilar da Veiga,24097
3,Braga,310,Terras de Bouro,31018,União das freguesias de Chamoim e Vilar,2814
3,Braga,310,Terras de Bouro,31019,União das freguesias de Chorense e Monte,23649
3,Braga,310,Terras de Bouro,31020,União das freguesias de Cibões e Brufe,13967
3,Braga,311,Vieira do Minho,31105,Cantelães,44899
3,Braga,311,Vieira do Minho,31107,Eira Vedra,16553
3,Braga,311,Vieira do Minho,31108,Guilhofrei,43908
3,Braga,311,Vieira do Minho,31109,Louredo,6936
3,Braga,311,Vieira do Minho,31110,Mosteiro,23378
3,Braga,311,Vieira do Minho,31111,Parada do Bouro,36892
3,Braga,311,Vieira do Minho,31112,Pinheiro,26832
3,Braga,311,Vieira do Minho,31113,Rossas,40875
3,Braga,311,Vieira do Minho,31115,Salamonde,49317
3,Braga,311,Vieira do Minho,31118,Tabuaças,10328
3,Braga,311,Vieira do Minho,31120,Vieira do Minho,15714
3,Braga,311,Vieira do Minho,31122,União das freguesias de Anissó e Soutelo,10849
3,Braga,311,Vieira do Minho,31123,União das freguesias de Anjos e Vilar do Chão,11803
3,Braga,311,Vieira do Minho,31124,União das freguesias de Caniçada e Soengas,27220
3,Braga,311,Vieira do Minho,31125,União das freguesias de Ruivães e Campos,1824
3,Braga,311,Vieira do Minho,31126,União das freguesias de Ventosa e Cova,11954
3,Braga,312,Vila Nova de Famalicão,31204,Bairro,48471
3,Braga,312,Vila Nova de Famalicão,31206,Brufe,21970
3,Braga,312,Vila Nova de Famalicão,31210,Castelões,27182
3,Braga,312,Vila Nova de Famalicão,31212,Cruz,44103
3,Braga,312,Vila Nova de Famalicão,31213,Delães,48372
3,Braga,312,Vila Nova de Famalicão,31215,Fradelos,16463
3,Braga,312,Vila Nova de Famalicão,31216,Gavião,17685
3,Braga,312,Vila Nova de Famalicão,31219,Joane,10633
3,Braga,312,Vila Nova de Famalicão,31221,Landim,46158
3,Braga,312,Vila Nova de Famalicão,31223,Louro,7284
3,Braga,312,Vila Nova de Famalicão,31224,Lousado,25270
3,Braga,312,Vila Nova de Famalicão,31225,Mogege,2737
3,Braga,312,Vila Nova de Famalicão,31227,Nine,31047
3,Braga,312,Vila Nova de Famalicão,31230,Pedome,14777
3,Braga,312,Vila Nova de Famalicão,31232,Pousada de Saramagos,13279
3,Braga,312,Vila Nova de Famalicão,31233,Requião,30366
3,Braga,312,Vila Nova de Famalicão,31234,Riba de Ave,23115
3,Braga,312,Vila Nova de Famalicão,31235,Ribeirão,20200
3,Braga,312,Vila Nova de Famalicão,31239,Oliveira (Santa Maria),15115
3,Braga,312,Vila Nova de Famalicão,31241,Vale (São Martinho),14809
3,Braga,312,Vila Nova de Famalicão,31242,Oliveira (São Mateus),1750
3,Braga,312,Vila Nova de Famalicão,31247,Vermoim,43455
3,Braga,312,Vila Nova de Famalicão,31249,Vilarinho das Cambas,12856
3,Braga,312,Vila Nova de Famalicão,31250,União das freguesias de Antas e Abade de Vermoim,26313
3,Braga,312,Vila Nova de Famalicão,31251,União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures,21712
3,Braga,312,Vila Nova de Famalicão,31252,União das freguesias de Avidos e Lagoa,18458
3,Braga,312,Vila Nova de Famalicão,31253,União das freguesias de Carreira e Bente,4749
3,Braga,312,Vila Nova de Famalicão,31254,União das freguesias de Esmeriz e Cabeçudos,18492
3,Braga,312,Vila Nova de Famalicão,31255,"União das freguesias de Gondifelos, Cavalões e Outiz",23212
3,Braga,312,Vila Nova de Famalicão,31256,"União das freguesias de Lemenhe, Mouquim e Jesufrei",42240
3,Braga,312,Vila Nova de Famalicão,31257,União das freguesias de Ruivães e Novais,33584
3,Braga,312,Vila Nova de Famalicão,31258,União das freguesias de Seide,26393
3,Braga,312,Vila Nova de Famalicão,31259,"União das freguesias de Vale (São Cosme), Telhado e Portela",44732
3,Braga,312,Vila Nova de Famalicão,31260,União das freguesias de Vila Nova de Famalicão e Calendário,35341
3,Braga,313,Vila Verde,31304,Atiães,21902
3,Braga,313,Vila Verde,31308,Cabanelas,2008
3,Braga,313,Vila Verde,31309,Cervães,7759
3,Braga,313,Vila Verde,31311,Coucieiro,17318
3,Braga,313,Vila Verde,31313,Dossãos,11902
3,Braga,313,Vila Verde,31316,Freiriz,38249
3,Braga,313,Vila Verde,31317,Gême,17597
3,Braga,313,Vila Verde,31323,Lage,2707
3,Braga,313,Vila Verde,31324,Lanhas,7304
3,Braga,313,Vila Verde,31325,Loureira,39296
3,Braga,313,Vila Verde,31328,Moure,28679
3,Braga,313,Vila Verde,31330,Oleiros,22854
3,Braga,313,Vila Verde,31331,Parada de Gatim,47945
3,Braga,313,Vila Verde,31335,Pico,20757
3,Braga,313,Vila Verde,31337,Ponte,28799
3,Braga,313,Vila Verde,31340,Sabariz,39928
3,Braga,313,Vila Verde,31342,Vila de Prado,33716
3,Braga,313,Vila Verde,31350,Prado (São Miguel),7778
3,Braga,313,Vila Verde,31352,Soutelo,25444
3,Braga,313,Vila Verde,31354,Turiz,37987
3,Braga,313,Vila Verde,31355,Valdreu,12657
3,Braga,313,Vila Verde,31359,Aboim da Nóbrega e Gondomar,16893
3,Braga,313,Vila Verde,31360,União das freguesias da Ribeira do Neiva,3108
3,Braga,313,Vila Verde,31361,União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago),46650
3,Braga,313,Vila Verde,31362,União das freguesias de Escariz (São Mamede) e Escariz (São Martinho),28777
3,Braga,313,Vila Verde,31363,"União das freguesias de Esqueiros, Nevogilde e Travassós",310
3,Braga,313,Vila Verde,31364,União das freguesias de Marrancos e Arcozelo,34273
3,Braga,313,Vila Verde,31365,União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel),35487
3,Braga,313,Vila Verde,31366,"União das freguesias de Pico de Regalados, Gondiães e Mós",45213
3,Braga,313,Vila Verde,31367,"União das freguesias de Sande, Vilarinho, Barros e Gomide",47348
3,Braga,313,Vila Verde,31368,"União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho)",48824
3,Braga,313,Vila Verde,31369,União das freguesias do Vade,48502
3,Braga,313,Vila Verde,31370,Vila Verde e Barbudo,44150
3,Braga,314,Vizela,31401,Santa Eulália,13112
3,Braga,314,Vizela,31404,Infias,24069
3,Braga,314,Vizela,31406,Vizela (Santo Adrião),28465
3,Braga,314,Vizela,31408,União das freguesias de Caldas de Vizela (São Miguel e São João),4785
3,Braga,314,Vizela,31409,União das freguesias de Tagilde e Vizela (São Paio),43731
4,Bragança,401,Alfândega da Fé,40102,Alfândega da Fé,21839
4,Bragança,401,Alfândega da Fé,40103,Cerejais,41039
4,Bragança,401,Alfândega da Fé,40111,Sambade,20772
4,Bragança,401,Alfândega da Fé,40118,Vilar Chão,43675
4,Bragança,401,Alfândega da Fé,40119,Vilarelhos,8367
4,Bragança,401,Alfândega da Fé,40120,Vilares de Vilariça,47369
4,Bragança,401,Alfândega da Fé,40121,"União das freguesias de Agrobom, Saldonha e Vale Pereiro",19881
4,Bragança,401,Alfândega da Fé,40122,"União das freguesias de Eucisia, Gouveia e Valverde",33434
4,Bragança,401,Alfândega da Fé,40123,União das freguesias de Ferradosa e Sendim da Serra,20469
4,Bragança,401,Alfândega da Fé,40124,União das freguesias de Gebelim e Soeima,43905
4,Bragança,401,Alfândega da Fé,40125,União das freguesias de Parada e Sendim da Ribeira,26964
4,Bragança,401,Alfândega da Fé,40126,União das freguesias de Pombal e Vales,21576
4,Bragança,402,Bragança,40201,Alfaião,26571
4,Bragança,402,Bragança,40203,Babe,45892
4,Bragança,402,Bragança,40204,Baçal,19576
4,Bragança,402,Bragança,40206,Carragosa,36533
4,Bragança,402,Bragança,40209,Castro de Avelãs,8541
4,Bragança,402,Bragança,40210,Coelhoso,12772
4,Bragança,402,Bragança,40212,Donai,27754
4,Bragança,402,Bragança,40213,Espinhosela,43776
4,Bragança,402,Bragança,40215,França,25047
4,Bragança,402,Bragança,40216,Gimonde,44588
4,Bragança,402,Bragança,40217,Gondesende,49229
4,Bragança,402,Bragança,40218,Gostei,11605
4,Bragança,402,Bragança,40219,Grijó de Parada,40538
4,Bragança,402,Bragança,40221,Macedo do Mato,37496
4,Bragança,402,Bragança,40224,Mós,19923
4,Bragança,402,Bragança,40225,Nogueira,26812
4,Bragança,402,Bragança,40226,Outeiro,36109
4,Bragança,402,Bragança,40229,Parâmio,226
4,Bragança,402,Bragança,40230,Pinela,20114
4,Bragança,402,Bragança,40232,Quintanilha,19003
4,Bragança,402,Bragança,40233,Quintela de Lampaças,13974
4,Bragança,402,Bragança,40234,Rabal,28373
4,Bragança,402,Bragança,40236,Rebordãos,38209
4,Bragança,402,Bragança,40239,Salsas,39958
4,Bragança,402,Bragança,40240,Samil,43106
4,Bragança,402,Bragança,40241,Santa Comba de Rossas,21318
4,Bragança,402,Bragança,40244,São Pedro de Sarracenos,30673
4,Bragança,402,Bragança,40246,Sendas,29152
4,Bragança,402,Bragança,40247,Serapicos,29177
4,Bragança,402,Bragança,40248,Sortes,44477
4,Bragança,402,Bragança,40249,Zoio,14205
4,Bragança,402,Bragança,40250,União das freguesias de Aveleda e Rio de Onor,33700
4,Bragança,402,Bragança,40251,União das freguesias de Castrelos e Carrazedo,31210
4,Bragança,402,Bragança,40252,"União das freguesias de Izeda, Calvelhe e Paradinha Nova",48431
4,Bragança,402,Bragança,40253,União das freguesias de Parada e Faílde,11320
4,Bragança,402,Bragança,40254,União das freguesias de Rebordainhos e Pombares,43378
4,Bragança,402,Bragança,40255,União das freguesias de Rio Frio e Milhão,5757
4,Bragança,402,Bragança,40256,União das freguesias de São Julião de Palácios e Deilão,18798
4,Bragança,402,Bragança,40257,"União das freguesias de Sé, Santa Maria e Meixedo",33980
4,Bragança,403,Carrazeda de Ansiães,40304,Carrazeda de Ansiães,43706
4,Bragança,403,Carrazeda de Ansiães,40306,Fonte Longa,41680
4,Bragança,403,Carrazeda de Ansiães,40308,Linhares,40783
4,Bragança,403,Carrazeda de Ansiães,40309,Marzagão,22166
4,Bragança,403,Carrazeda de Ansiães,40311,Parambos,6320
4,Bragança,403,Carrazeda de Ansiães,40312,Pereiros,49426
4,Bragança,403,Carrazeda de Ansiães,40313,Pinhal do Norte,15592
4,Bragança,403,Carrazeda de Ansiães,40314,Pombal,44292
4,Bragança,403,Carrazeda de Ansiães,40316,Seixo de Ansiães,20543
4,Bragança,403,Carrazeda de Ansiães,40318,Vilarinho da Castanheira,14922
4,Bragança,403,Carrazeda de Ansiães,40320,União das freguesias de Amedo e Zedes,13250
4,Bragança,403,Carrazeda de Ansiães,40321,União das freguesias de Belver e Mogo de Malta,9856
4,Bragança,403,Carrazeda de Ansiães,40322,União das freguesias de Castanheiro do Norte e Ribalonga,1800
4,Bragança,403,Carrazeda de Ansiães,40323,"União das freguesias de Lavandeira, Beira Grande e Selores",3228
4,Bragança,404,Freixo de Espada à Cinta,40404,Ligares,16246
4,Bragança,404,Freixo de Espada à Cinta,40406,Poiares,31338
4,Bragança,404,Freixo de Espada à Cinta,40407,União das freguesias de Freixo de Espada à Cinta e Mazouco,40260
4,Bragança,404,Freixo de Espada à Cinta,40408,União das freguesias de Lagoaça e Fornos,4972
4,Bragança,405,Macedo de Cavaleiros,40502,Amendoeira,30046
4,Bragança,405,Macedo de Cavaleiros,40503,Arcas,27360
4,Bragança,405,Macedo de Cavaleiros,40507,Carrapatas,41472
4,Bragança,405,Macedo de Cavaleiros,40509,Chacim,37927
4,Bragança,405,Macedo de Cavaleiros,40510,Cortiços,12942
4,Bragança,405,Macedo de Cavaleiros,40511,Corujas,47277
4,Bragança,405,Macedo de Cavaleiros,40514,Ferreira,45836
4,Bragança,405,Macedo de Cavaleiros,40515,Grijó,25364
4,Bragança,405,Macedo de Cavaleiros,40516,Lagoa,32599
4,Bragança,405,Macedo de Cavaleiros,40517,Lamalonga,26391
4,Bragança,405,Macedo de Cavaleiros,40518,Lamas,16189
4,Bragança,405,Macedo de Cavaleiros,40519,Lombo,9871
4,Bragança,405,Macedo de Cavaleiros,40520,Macedo de Cavaleiros,43195
4,Bragança,405,Macedo de Cavaleiros,40521,Morais,45264
4,Bragança,405,Macedo de Cavaleiros,40523,Olmos,563
4,Bragança,405,Macedo de Cavaleiros,40524,Peredo,49415
4,Bragança,405,Macedo de Cavaleiros,40526,Salselas,7185
4,Bragança,405,Macedo de Cavaleiros,40528,Sezulfe,28062
4,Bragança,405,Macedo de Cavaleiros,40530,Talhas,14541
4,Bragança,405,Macedo de Cavaleiros,40532,Vale Benfeito,11726
4,Bragança,405,Macedo de Cavaleiros,40533,Vale da Porca,45807
4,Bragança,405,Macedo de Cavaleiros,40534,Vale de Prados,34144
4,Bragança,405,Macedo de Cavaleiros,40536,Vilarinho de Agrochão,30644
4,Bragança,405,Macedo de Cavaleiros,40538,Vinhas,3491
4,Bragança,405,Macedo de Cavaleiros,40539,União das freguesias de Ala e Vilarinho do Monte,36730
4,Bragança,405,Macedo de Cavaleiros,40540,União das freguesias de Bornes e Burga,16531
4,Bragança,405,Macedo de Cavaleiros,40541,União das freguesias de Castelãos e Vilar do Monte,8153
4,Bragança,405,Macedo de Cavaleiros,40542,"União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco",30114
4,Bragança,405,Macedo de Cavaleiros,40543,União das freguesias de Podence e Santa Combinha,8938
4,Bragança,405,Macedo de Cavaleiros,40544,União das freguesias de Talhinhas e Bagueixe,30650
4,Bragança,406,Miranda do Douro,40604,Duas Igrejas,43950
4,Bragança,406,Miranda do Douro,40605,Genísio,35008
4,Bragança,406,Miranda do Douro,40607,Malhadas,36829
4,Bragança,406,Miranda do Douro,40608,Miranda do Douro,39223
4,Bragança,406,Miranda do Douro,40609,Palaçoulo,20994
4,Bragança,406,Miranda do Douro,40611,Picote,49696
4,Bragança,406,Miranda do Douro,40612,Póvoa,29204
4,Bragança,406,Miranda do Douro,40613,São Martinho de Angueira,40350
4,Bragança,406,Miranda do Douro,40616,Vila Chã de Braciosa,47338
4,Bragança,406,Miranda do Douro,40618,União das freguesias de Constantim e Cicouro,33281
4,Bragança,406,Miranda do Douro,40619,União das freguesias de Ifanes e Paradela,28166
4,Bragança,406,Miranda do Douro,40620,União das freguesias de Sendim e Atenor,36105
4,Bragança,406,Miranda do Douro,40621,União das freguesias de Silva e Águas Vivas,29423
4,Bragança,407,Mirandela,40701,Abambres,10630
4,Bragança,407,Mirandela,40702,Abreiro,48936
4,Bragança,407,Mirandela,40703,Aguieiras,31308
4,Bragança,407,Mirandela,40704,Alvites,29695
4,Bragança,407,Mirandela,40708,Bouça,17186
4,Bragança,407,Mirandela,40709,Cabanelas,49468
4,Bragança,407,Mirandela,40710,Caravelas,16403
4,Bragança,407,Mirandela,40711,Carvalhais,41989
4,Bragança,407,Mirandela,40712,Cedães,18373
4,Bragança,407,Mirandela,40713,Cobro,34363
4,Bragança,407,Mirandela,40714,Fradizela,31958
4,Bragança,407,Mirandela,40716,Frechas,41274
4,Bragança,407,Mirandela,40718,Lamas de Orelhão,15879
4,Bragança,407,Mirandela,40720,Mascarenhas,18196
4,Bragança,407,Mirandela,40721,Mirandela,29027
4,Bragança,407,Mirandela,40722,Múrias,5277
4,Bragança,407,Mirandela,40724,Passos,46962
4,Bragança,407,Mirandela,40727,São Pedro Velho,18925
4,Bragança,407,Mirandela,40728,São Salvador,15567
4,Bragança,407,Mirandela,40729,Suçães,18007
4,Bragança,407,Mirandela,40730,Torre de Dona Chama,22210
4,Bragança,407,Mirandela,40731,Vale de Asnes,21152
4,Bragança,407,Mirandela,40732,Vale de Gouvinhas,35599
4,Bragança,407,Mirandela,40733,Vale de Salgueiro,5480
4,Bragança,407,Mirandela,40734,Vale de Telhas,9268
4,Bragança,407,Mirandela,40738,União das freguesias de Avantos e Romeu,10084
4,Bragança,407,Mirandela,40739,"União das Freguesias de Avidagos, Navalho e Pereira",15355
4,Bragança,407,Mirandela,40740,"União das freguesias de Barcel, Marmelos e Valverde da Gestosa",25302
4,Bragança,407,Mirandela,40741,União das freguesias de Franco e Vila Boa,45678
4,Bragança,407,Mirandela,40742,União das freguesias de Freixeda e Vila Verde,10214
4,Bragança,408,Mogadouro,40801,Azinhoso,46495
4,Bragança,408,Mogadouro,40802,Bemposta,14221
4,Bragança,408,Mogadouro,40803,Bruçó,4409
4,Bragança,408,Mogadouro,40804,Brunhoso,27388
4,Bragança,408,Mogadouro,40807,Castelo Branco,26912
4,Bragança,408,Mogadouro,40808,Castro Vicente,21884
4,Bragança,408,Mogadouro,40809,Meirinhos,35760
4,Bragança,408,Mogadouro,40811,Paradela,30734
4,Bragança,408,Mogadouro,40812,Penas Roias,27448
4,Bragança,408,Mogadouro,40813,Peredo da Bemposta,4280
4,Bragança,408,Mogadouro,40815,Saldanha,13755
4,Bragança,408,Mogadouro,40817,São Martinho do Peso,27734
4,Bragança,408,Mogadouro,40819,Tó,25724
4,Bragança,408,Mogadouro,40820,Travanca,38478
4,Bragança,408,Mogadouro,40821,Urrós,45781
4,Bragança,408,Mogadouro,40822,Vale da Madre,1480
4,Bragança,408,Mogadouro,40826,Vila de Ala,37928
4,Bragança,408,Mogadouro,40829,"União das freguesias de Brunhozinho, Castanheira e Sanhoane",25128
4,Bragança,408,Mogadouro,40830,"União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei",31459
4,Bragança,408,Mogadouro,40831,União das freguesias de Remondes e Soutelo,586
4,Bragança,408,Mogadouro,40832,União das freguesias de Vilarinho dos Galegos e Ventozelo,23252
4,Bragança,409,Torre de Moncorvo,40901,Açoreira,19769
